date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:43:20	104776/104776	---M--	200	added ('OK')	application/octet-stream	etag:%2279af217ddce8cb1:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:43:21	103716/103716	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2206ca364a588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Italic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Italicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:21	32484/32484	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220902736a988d41:0%22	https://mobicare.co.za/webmodules/common/fonts/stencil_gothic_be/StencilGothic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/stencil_gothic_be/StencilGothicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:21	103544/103544	---M--	200	added ('OK')	application/octet-stream	etag:%2279af217ddce8cb1:0%22	https://mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Italic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Cabin/Cabin-Italic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:21	32284/32284	---M--	200	added ('OK')	application/octet-stream	etag:%22a2b176db9aac91:0%22	https://mobicare.co.za/webmodules/common/fonts/stencil_gothic_be/StencilGothic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/stencil_gothic_be/StencilGothic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:21	28100/28100	---M--	200	added ('OK')	font/otf	etag:%2201a5093de4fd21:0%22	https://mobicare.co.za/webmodules/common/fonts/Vintage_Avalanche/Vintage-Avalanche.otf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Vintage_Avalanche/Vintage-Avalanche.otf	(from https://mobicare.co.za/Default.asp)
12:43:22	40152/40152	---M--	200	added ('OK')	font/otf	etag:%220ba20c5c3a4d21:0%22	https://mobicare.co.za/webmodules/common/fonts/Vintage_Avalanche/Vintage-Avalanche-Black.otf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/Vintage_Avalanche/Vintage-Avalanche-Black.otf	(from https://mobicare.co.za/Default.asp)
12:43:22	45448/45448	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22011bccea588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/intro/Intro%20Inline.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/intro/Intro%20Inlined41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:22	45260/45260	---M--	200	added ('OK')	application/octet-stream	etag:%22c65e89db1b4bd41:0%22	https://mobicare.co.za/webmodules/common/fonts/intro/Intro%20Inline.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/intro/Intro%20Inline.ttf	(from https://mobicare.co.za/Default.asp)
12:43:23	29370/29370	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2206b1ed1a588d41:0%22	https://mobicare.co.za/webmodules/common/fonts/intro/Intro.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/intro/Introd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:23	29208/29208	---M--	200	added ('OK')	application/octet-stream	etag:%22a6124ee01b4bd41:0%22	https://mobicare.co.za/webmodules/common/fonts/intro/Intro.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/intro/Intro.ttf	(from https://mobicare.co.za/Default.asp)
12:43:24	141630/141630	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220a8794a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Light.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Lightd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:24	141384/141384	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Light.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Light.ttf	(from https://mobicare.co.za/Default.asp)
12:43:25	145104/145104	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robocondensed-LightItalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robocondensed-LightItalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:25	145362/145362	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220d53895a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robocondensed-LightItalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robocondensed-LightItalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:26	141796/141796	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Bold.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Bold.ttf	(from https://mobicare.co.za/Default.asp)
12:43:26	142022/142022	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220407e8aa888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Bold.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Boldd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:26	145256/145256	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robocondensed-BoldItalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robocondensed-BoldItalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:26	145510/145510	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220c7118ea888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robocondensed-BoldItalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robocondensed-BoldItalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:27	140634/140634	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2205ccc98a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:27	144638/144638	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220217490a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Italic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Italicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:27	140396/140396	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Regular.ttf	(from https://mobicare.co.za/Default.asp)
12:43:28	144404/144404	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Italic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robocondensed-Italic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:28	136006/136006	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22052682a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-Bold.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-Boldd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:29	135820/135820	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-Bold.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-Bold.ttf	(from https://mobicare.co.za/Default.asp)
12:43:29	144914/144914	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2208cb985a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-BoldItalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-BoldItalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:30	144700/144700	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-BoldItalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-BoldItalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:30	142472/142472	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-Black.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-Black.ttf	(from https://mobicare.co.za/Default.asp)
12:43:30	142678/142678	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22024307ca888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-Black.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-Blackd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:31	149862/149862	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220abc37fa888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-BlackItalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-BlackItalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:34	149644/149644	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-BlackItalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-BlackItalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:34	145546/145546	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220a54ba8a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:35	145348/145348	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-regular.ttf	(from https://mobicare.co.za/Default.asp)
12:43:35	148540/148540	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-italic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-italic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:35	137518/137518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220f186a3a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-medium.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-mediumd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:36	148734/148734	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220b62e9ba888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-italic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-italicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:36	137308/137308	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-medium.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-medium.ttf	(from https://mobicare.co.za/Default.asp)
12:43:36	148098/148098	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204be9a5a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-mediumitalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-mediumitalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:37	147876/147876	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-mediumitalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-mediumitalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:37	130382/130382	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220ffadaaa888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-thin.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-thind41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:37	130044/130044	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-thin.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-thin.ttf	(from https://mobicare.co.za/Default.asp)
12:43:38	132726/132726	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2205910ada888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-thinitalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-thinitalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:38	132376/132376	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-thinitalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-thinitalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:39	140482/140482	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22010919da888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-light.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-lightd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:40	140276/140276	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-light.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-light.ttf	(from https://mobicare.co.za/Default.asp)
12:43:42	146150/146150	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2209724a1a888d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-lightitalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-lightitalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:43	145932/145932	---M--	200	added ('OK')	application/octet-stream	etag:%22ad6393fd7546d41:0%22	https://mobicare.co.za/webmodules/common/fonts/robo/robo-lightitalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/robo/robo-lightitalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:43	217466/217466	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220f4155ea788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-regular.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-regulard41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:43	217276/217276	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-regular.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-regular.ttf	(from https://mobicare.co.za/Default.asp)
12:43:44	212946/212946	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2205f5b53a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-italic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-italicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:44	212760/212760	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-italic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-italic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:44	222434/222434	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220e6ee56a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-light.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-lightd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:45	213234/213234	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2206d825aa788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-lightitalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-lightitalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:46	222236/222236	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-light.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-light.ttf	(from https://mobicare.co.za/Default.asp)
12:43:46	213024/213024	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-lightitalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-lightitalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:46	221164/221164	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-semibold.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-semibold.ttf	(from https://mobicare.co.za/Default.asp)
12:43:47	221374/221374	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220a8da62a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-semibold.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-semiboldd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:47	212954/212954	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22023d65a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-semibolditalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-semibolditalicd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:47	212732/212732	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-semibolditalic.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-semibolditalic.ttf	(from https://mobicare.co.za/Default.asp)
12:43:47	224630/224630	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220e9aa42a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-bold.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-boldd41d.eot	(from https://mobicare.co.za/Default.asp)
12:43:48	224452/224452	---M--	200	added ('OK')	application/octet-stream	etag:%2253d4892d1111d31:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-bold.ttf	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-bold.ttf	(from https://mobicare.co.za/Default.asp)
12:43:49	213374/213374	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22043d45a788d41:0%22	https://mobicare.co.za/webmodules/common/fonts/opensans/opensans-bolditalic.eot?	C:/My%20Web%20Sites/test/mobicare.co.za/webmodules/common/fonts/opensans/opensans-bolditalicd41d.eot	(from https://mobicare.co.za/Default.asp)
